ZipCode;Latitude;Longitude;State;StateFullName;City
73521;34.688824;-99.344443;OK;Oklahoma;Altus
73522;34.6382;-99.3336;OK;Oklahoma;Altus
73523;34.663262;-99.275724;OK;Oklahoma;Altus Afb
73526;34.781552;-99.37021;OK;Oklahoma;Blair
73527;34.576162;-98.553892;OK;Oklahoma;Cache
73528;34.456745;-98.670494;OK;Oklahoma;Chattanooga
73529;34.361957;-97.946872;OK;Oklahoma;Comanche
73530;34.247564;-99.02477;OK;Oklahoma;Davidson
73531;34.205801;-98.565401;OK;Oklahoma;Devol
73532;34.666814;-99.533772;OK;Oklahoma;Duke
73533;34.452727;-97.852217;OK;Oklahoma;Duncan
73534;34.5023;-97.9576;OK;Oklahoma;Duncan
73536;34.5023;-97.9576;OK;Oklahoma;Duncan
73537;34.454424;-99.59804;OK;Oklahoma;Eldorado
73538;34.79242;-98.396617;OK;Oklahoma;Elgin
73539;34.487356;-99.301292;OK;Oklahoma;Elmer
73540;34.464034;-98.53995;OK;Oklahoma;Faxon
73541;34.768063;-98.186034;OK;Oklahoma;Fletcher
73542;34.420644;-99.011607;OK;Oklahoma;Frederick
73543;34.478206;-98.357195;OK;Oklahoma;Geronimo
73544;34.681958;-99.811652;OK;Oklahoma;Gould
73546;34.228978;-98.7316;OK;Oklahoma;Grandfield
73547;34.98793;-99.395808;OK;Oklahoma;Granite
73548;34.239104;-98.148824;OK;Oklahoma;Hastings
73549;34.693747;-99.186218;OK;Oklahoma;Headrick
73550;34.794876;-99.9385;OK;Oklahoma;Hollis
73551;34.3629;-98.888464;OK;Oklahoma;Hollister
73552;34.601924;-98.755894;OK;Oklahoma;Indiahoma
73553;34.387836;-98.749104;OK;Oklahoma;Loveland
73554;34.871282;-99.567433;OK;Oklahoma;Mangum
73555;34.522084;-98.944946;OK;Oklahoma;Manitou
73556;34.754396;-99.396633;OK;Oklahoma;Martha
73557;34.746056;-98.530893;OK;Oklahoma;Medicine Park
73558;34.6087;-98.3901;OK;Oklahoma;Meers
73559;34.732111;-98.999591;OK;Oklahoma;Mountain Park
73560;34.56177;-99.524232;OK;Oklahoma;Olustee
73561;34.031226;-97.648073;OK;Oklahoma;Oscar
73562;34.176775;-98.400144;OK;Oklahoma;Randlett
73564;34.839006;-98.972156;OK;Oklahoma;Roosevelt
73565;34.003725;-97.89518;OK;Oklahoma;Ryan
73566;34.645772;-98.964762;OK;Oklahoma;Snyder
73567;34.731826;-98.157145;OK;Oklahoma;Sterling
73568;34.22394;-98.265042;OK;Oklahoma;Temple
73569;33.953688;-97.824548;OK;Oklahoma;Terral
73570;34.503972;-99.119595;OK;Oklahoma;Tipton
73571;34.88632;-99.814184;OK;Oklahoma;Vinson
73572;34.384044;-98.40048;OK;Oklahoma;Walters
73573;34.187656;-97.947077;OK;Oklahoma;Waurika
73601;35.566484;-99.01088;OK;Oklahoma;Clinton
73620;35.60992;-98.929172;OK;Oklahoma;Arapaho
73622;35.384653;-98.998082;OK;Oklahoma;Bessie
73624;35.334984;-99.188024;OK;Oklahoma;Burns Flat
73625;35.638935;-99.252781;OK;Oklahoma;Butler
73626;35.385714;-99.276212;OK;Oklahoma;Canute
73627;35.199958;-99.471132;OK;Oklahoma;Carter
73628;35.646402;-99.707388;OK;Oklahoma;Cheyenne
73632;35.230591;-98.862488;OK;Oklahoma;Cordell
73638;35.87213;-99.806568;OK;Oklahoma;Crawford
73639;35.725561;-98.988153;OK;Oklahoma;Custer City
73641;35.238321;-99.232218;OK;Oklahoma;Dill City
73642;35.873432;-99.912304;OK;Oklahoma;Durham
73644;35.435948;-99.486658;OK;Oklahoma;Elk City
73645;35.20724;-99.850442;OK;Oklahoma;Erick
73646;35.834238;-98.685138;OK;Oklahoma;Fay
73647;35.393058;-99.090781;OK;Oklahoma;Foss
73648;35.4117;-99.4039;OK;Oklahoma;Elk City
73650;35.689376;-99.482542;OK;Oklahoma;Hammon
73651;35.007615;-99.061156;OK;Oklahoma;Hobart
73654;35.904267;-99.3606;OK;Oklahoma;Leedey
73655;34.966345;-99.259352;OK;Oklahoma;Lone Wolf
73658;35.906914;-98.728967;OK;Oklahoma;Oakwood
73659;35.848531;-98.942446;OK;Oklahoma;Putnam
73660;35.653528;-99.880126;OK;Oklahoma;Reydon
73661;35.138334;-99.025604;OK;Oklahoma;Rocky
73662;35.327264;-99.666356;OK;Oklahoma;Sayre
73663;36.060746;-98.84976;OK;Oklahoma;Seiling
73664;35.167815;-99.195008;OK;Oklahoma;Sentinel
73666;35.423665;-99.880984;OK;Oklahoma;Sweetwater
73667;35.94933;-98.996738;OK;Oklahoma;Taloga
73668;35.223161;-99.956378;OK;Oklahoma;Texola
73669;35.725549;-98.738298;OK;Oklahoma;Thomas
73673;35.045636;-99.664236;OK;Oklahoma;Willow
73701;36.405284;-97.818674;OK;Oklahoma;Enid
73702;36.3957;-97.8784;OK;Oklahoma;Enid
73703;36.412536;-97.961284;OK;Oklahoma;Enid
73705;36.342196;-97.903368;OK;Oklahoma;Enid
73706;36.3957;-97.8784;OK;Oklahoma;Enid
73716;36.506564;-98.497809;OK;Oklahoma;Aline
73717;36.85486;-98.764198;OK;Oklahoma;Alva
73718;36.227234;-98.211323;OK;Oklahoma;Ames
73719;36.948156;-98.236509;OK;Oklahoma;Amorita
73720;36.191198;-97.88459;OK;Oklahoma;Bison
73722;36.902788;-98.321776;OK;Oklahoma;Burlington
73724;35.988744;-98.558138;OK;Oklahoma;Canton
73726;36.601018;-98.482772;OK;Oklahoma;Carmen
73727;36.52839;-98.014956;OK;Oklahoma;Carrier
73728;36.7756;-98.369629;OK;Oklahoma;Cherokee
73729;36.40531;-98.479872;OK;Oklahoma;Cleo Springs
73730;36.2775;-97.559124;OK;Oklahoma;Covington
73731;36.659436;-98.6033;OK;Oklahoma;Dacoma
73733;36.22707;-97.68436;OK;Oklahoma;Douglas
73734;35.991438;-97.889944;OK;Oklahoma;Dover
73735;36.241435;-98.028848;OK;Oklahoma;Drummond
73736;36.376211;-97.702325;OK;Oklahoma;Fairmont
73737;36.305769;-98.603273;OK;Oklahoma;Fairview
73738;36.455837;-97.559638;OK;Oklahoma;Garber
73739;36.53567;-98.160596;OK;Oklahoma;Goltry
73741;36.56489;-98.29212;OK;Oklahoma;Helena
73742;36.00844;-97.942445;OK;Oklahoma;Hennessey
73743;36.550121;-98.005986;OK;Oklahoma;Hillsdale
73744;35.99982;-98.312497;OK;Oklahoma;Hitchcock
73746;36.688638;-98.646003;OK;Oklahoma;Hopeton
73747;36.251466;-98.33454;OK;Oklahoma;Isabella
73749;36.709859;-98.174764;OK;Oklahoma;Jet
73750;35.972316;-97.961504;OK;Oklahoma;Kingfisher
73753;36.528276;-97.836506;OK;Oklahoma;Kremlin
73754;36.390788;-98.049672;OK;Oklahoma;Lahoma
73755;36.115239;-98.556188;OK;Oklahoma;Longdale
73756;35.963718;-98.112328;OK;Oklahoma;Loyal
73757;36.267889;-97.443432;OK;Oklahoma;Lucien
73758;36.948443;-97.994211;OK;Oklahoma;Manchester
73759;36.82116;-97.669586;OK;Oklahoma;Medford
73760;36.376352;-98.158264;OK;Oklahoma;Meno
73761;36.702372;-97.992922;OK;Oklahoma;Nash
73762;35.799146;-97.9406;OK;Oklahoma;Okarche
73763;36.098003;-98.343622;OK;Oklahoma;Okeene
73764;35.84838;-98.176768;OK;Oklahoma;Omega
73766;36.662813;-97.804372;OK;Oklahoma;Pond Creek
73768;36.370657;-98.332801;OK;Oklahoma;Ringwood
73770;36.076013;-98.453042;OK;Oklahoma;Southard
73771;36.8763;-97.992635;OK;Oklahoma;Wakita
73772;35.88734;-98.421506;OK;Oklahoma;Watonga
73773;36.267664;-97.88984;OK;Oklahoma;Waukomis
73801;36.418794;-99.387009;OK;Oklahoma;Woodward
73802;36.543969;-99.300001;OK;Oklahoma;Woodward
73832;36.058823;-99.690701;OK;Oklahoma;Arnett
73834;36.796831;-99.534628;OK;Oklahoma;Buffalo
73835;36.035583;-99.280974;OK;Oklahoma;Camargo
73838;36.334028;-98.860637;OK;Oklahoma;Chester
73840;36.434391;-99.72149;OK;Oklahoma;Fargo
73841;36.52015;-99.443489;OK;Oklahoma;Fort Supply
73842;36.830884;-99.213385;OK;Oklahoma;Freedom
73843;36.333668;-99.766604;OK;Oklahoma;Gage
73844;36.882482;-100.181878;OK;Oklahoma;Gate
73848;36.65604;-100.018455;OK;Oklahoma;Laverne
73851;36.644467;-99.682866;OK;Oklahoma;May
73852;36.503976;-99.12793;OK;Oklahoma;Mooreland
73853;36.232444;-99.088978;OK;Oklahoma;Mutual
73855;36.876032;-99.884055;OK;Oklahoma;Rosston
73857;36.255818;-99.363572;OK;Oklahoma;Sharon
73858;36.397656;-99.889421;OK;Oklahoma;Shattuck
73859;36.082198;-99.221412;OK;Oklahoma;Vici
73860;36.565328;-98.792756;OK;Oklahoma;Waynoka
73901;36.74013;-101.053064;OK;Oklahoma;Adams
73931;36.607008;-100.639187;OK;Oklahoma;Balko
73932;36.723186;-100.628856;OK;Oklahoma;Beaver
73933;36.750574;-102.623414;OK;Oklahoma;Boise City
73937;36.581404;-102.822857;OK;Oklahoma;Felt
73938;36.894946;-100.503671;OK;Oklahoma;Forgan
73939;36.747218;-101.77009;OK;Oklahoma;Goodwell
73942;36.747782;-101.393566;OK;Oklahoma;Guymon
73944;36.585578;-101.164144;OK;Oklahoma;Hardesty
73945;36.82631;-101.156905;OK;Oklahoma;Hooker
73946;36.859708;-102.903252;OK;Oklahoma;Kenton
73947;36.782614;-102.212695;OK;Oklahoma;Keyes
73949;36.631074;-101.960019;OK;Oklahoma;Texhoma
73950;36.835122;-100.823632;OK;Oklahoma;Turpin
73951;36.952502;-101.026776;OK;Oklahoma;Tyrone
73960;30.183197;-96.936964;TX;Texas;Texhoma
74001;36.484562;-96.078597;OK;Oklahoma;Avant
74002;36.5484;-96.159174;OK;Oklahoma;Barnsdall
74003;36.737723;-96.081422;OK;Oklahoma;Bartlesville
74004;36.7473;-95.9808;OK;Oklahoma;Bartlesville
74005;36.7473;-95.9808;OK;Oklahoma;Bartlesville
74006;36.706329;-95.887335;OK;Oklahoma;Bartlesville
74008;35.931339;-95.808318;OK;Oklahoma;Bixby
74010;35.820929;-96.381903;OK;Oklahoma;Bristow
74011;35.96773;-95.815033;OK;Oklahoma;Broken Arrow
74012;36.060889;-95.806436;OK;Oklahoma;Broken Arrow
74013;36.0526;-95.7909;OK;Oklahoma;Broken Arrow
74014;36.021534;-95.642666;OK;Oklahoma;Broken Arrow
74015;36.17193;-95.683958;OK;Oklahoma;Catoosa
74016;36.557783;-95.471662;OK;Oklahoma;Chelsea
74017;36.394122;-95.571712;OK;Oklahoma;Claremore
74018;36.3125;-95.6156;OK;Oklahoma;Claremore
74019;36.286417;-95.605874;OK;Oklahoma;Claremore
74020;36.248052;-96.444717;OK;Oklahoma;Cleveland
74021;36.413191;-95.83019;OK;Oklahoma;Collinsville
74022;36.92319;-95.905453;OK;Oklahoma;Copan
74023;36.017418;-96.747386;OK;Oklahoma;Cushing
74026;35.709626;-96.760461;OK;Oklahoma;Davenport
74027;36.80057;-95.620809;OK;Oklahoma;Delaware
74028;35.73349;-96.517636;OK;Oklahoma;Depew
74029;36.836801;-95.905214;OK;Oklahoma;Dewey
74030;35.96702;-96.538126;OK;Oklahoma;Drumright
74031;36.4349;-95.5192;OK;Oklahoma;Foyil
74032;36.210024;-96.89036;OK;Oklahoma;Glencoe
74033;35.941098;-96.002733;OK;Oklahoma;Glenpool
74034;36.231883;-96.561969;OK;Oklahoma;Hallett
74035;36.384042;-96.379938;OK;Oklahoma;Hominy
74036;36.16952;-95.527186;OK;Oklahoma;Inola
74037;36.011786;-95.973885;OK;Oklahoma;Jenks
74038;36.19252;-96.579751;OK;Oklahoma;Jennings
74039;35.901751;-96.23988;OK;Oklahoma;Kellyville
74041;35.937704;-96.056594;OK;Oklahoma;Kiefer
74042;36.889808;-95.581684;OK;Oklahoma;Lenapah
74043;35.9204;-95.7994;OK;Oklahoma;Leonard
74044;36.075178;-96.393724;OK;Oklahoma;Mannford
74045;36.217627;-96.675984;OK;Oklahoma;Maramec
74046;35.7552;-96.5659;OK;Oklahoma;Milfay
74047;35.842326;-96.006291;OK;Oklahoma;Mounds
74048;36.678946;-95.620793;OK;Oklahoma;Nowata
74050;36.071832;-96.062036;OK;Oklahoma;Oakhurst
74051;36.606069;-95.960615;OK;Oklahoma;Ochelata
74052;36.090805;-96.564047;OK;Oklahoma;Oilton
74053;36.4314;-95.700777;OK;Oklahoma;Oologah
74054;36.29422;-96.383244;OK;Oklahoma;Osage
74055;36.271198;-95.821432;OK;Oklahoma;Owasso
74056;36.791718;-96.282592;OK;Oklahoma;Pawhuska
74058;36.33295;-96.775394;OK;Oklahoma;Pawnee
74059;35.98138;-97.106504;OK;Oklahoma;Perkins
74060;36.290414;-96.18834;OK;Oklahoma;Prue
74061;36.556766;-95.905396;OK;Oklahoma;Ramona
74062;35.986389;-96.883711;OK;Oklahoma;Ripley
74063;36.146862;-96.209449;OK;Oklahoma;Sand Springs
74066;35.96651;-96.170244;OK;Oklahoma;Sapulpa
74067;35.9989;-96.1138;OK;Oklahoma;Sapulpa
74068;35.907998;-96.572103;OK;Oklahoma;Shamrock
74070;36.373033;-96.07712;OK;Oklahoma;Skiatook
74071;35.786114;-96.28048;OK;Oklahoma;Slick
74072;36.965224;-95.554712;OK;Oklahoma;S Coffeyville
74073;36.293094;-95.967106;OK;Oklahoma;Sperry
74074;36.07998;-97.069374;OK;Oklahoma;Stillwater
74075;36.188438;-97.059916;OK;Oklahoma;Stillwater
74076;36.1157;-97.0584;OK;Oklahoma;Stillwater
74077;36.123248;-97.071449;OK;Oklahoma;Stillwater
74078;36.126099;-97.079582;OK;Oklahoma;Stillwater
74079;35.798838;-96.72135;OK;Oklahoma;Stroud
74080;36.532294;-95.71931;OK;Oklahoma;Talala
74081;36.19174;-96.48182;OK;Oklahoma;Terlton
74082;36.4493;-95.8809;OK;Oklahoma;Vera
74083;36.92863;-95.761734;OK;Oklahoma;Wann
74084;36.52636;-96.386845;OK;Oklahoma;Wynona
74085;36.100286;-96.730916;OK;Oklahoma;Yale
74101;36.1537;-95.9926;OK;Oklahoma;Tulsa
74102;36.1537;-95.9926;OK;Oklahoma;Tulsa
74103;36.155712;-95.99407;OK;Oklahoma;Tulsa
74104;36.14658;-95.953804;OK;Oklahoma;Tulsa
74105;36.097033;-95.964635;OK;Oklahoma;Tulsa
74106;36.190472;-95.980998;OK;Oklahoma;Tulsa
74107;36.111106;-96.043222;OK;Oklahoma;Tulsa
74108;36.148076;-95.779773;OK;Oklahoma;Tulsa
74110;36.189668;-95.955136;OK;Oklahoma;Tulsa
74112;36.147034;-95.904041;OK;Oklahoma;Tulsa
74114;36.126074;-95.948338;OK;Oklahoma;Tulsa
74115;36.197091;-95.906994;OK;Oklahoma;Tulsa
74116;36.18957;-95.824382;OK;Oklahoma;Tulsa
74117;36.242216;-95.897426;OK;Oklahoma;Tulsa
74119;36.141789;-95.992875;OK;Oklahoma;Tulsa
74120;36.148922;-95.980284;OK;Oklahoma;Tulsa
74121;36.1537;-95.9926;OK;Oklahoma;Tulsa
74126;36.230793;-96.027374;OK;Oklahoma;Tulsa
74127;36.206309;-96.045655;OK;Oklahoma;Tulsa
74128;36.147112;-95.851743;OK;Oklahoma;Tulsa
74129;36.126238;-95.868926;OK;Oklahoma;Tulsa
74130;36.242318;-95.952525;OK;Oklahoma;Tulsa
74131;36.046708;-96.071006;OK;Oklahoma;Tulsa
74132;36.045372;-96.012032;OK;Oklahoma;Tulsa
74133;36.039186;-95.877639;OK;Oklahoma;Tulsa
74134;36.104498;-95.797464;OK;Oklahoma;Tulsa
74135;36.09712;-95.922304;OK;Oklahoma;Tulsa
74136;36.061566;-95.944777;OK;Oklahoma;Tulsa
74137;36.01806;-95.939506;OK;Oklahoma;Tulsa
74141;36.1537;-95.9926;OK;Oklahoma;Tulsa
74145;36.09718;-95.886556;OK;Oklahoma;Tulsa
74146;36.09718;-95.850906;OK;Oklahoma;Tulsa
74147;36.1537;-95.9926;OK;Oklahoma;Tulsa
74148;36.1537;-95.9926;OK;Oklahoma;Tulsa
74149;36.1537;-95.9926;OK;Oklahoma;Tulsa
74150;36.1537;-95.9926;OK;Oklahoma;Tulsa
74152;36.1537;-95.9926;OK;Oklahoma;Tulsa
74153;36.1537;-95.9926;OK;Oklahoma;Tulsa
74155;36.1537;-95.9926;OK;Oklahoma;Tulsa
74156;36.1537;-95.9926;OK;Oklahoma;Tulsa
74157;36.1537;-95.9926;OK;Oklahoma;Tulsa
74158;36.1537;-95.9926;OK;Oklahoma;Tulsa
74159;36.1537;-95.9926;OK;Oklahoma;Tulsa
74169;36.1537;-95.9926;OK;Oklahoma;Tulsa
74170;36.1537;-95.9926;OK;Oklahoma;Tulsa
74171;36.050012;-95.952235;OK;Oklahoma;Tulsa
74172;36.1544;-95.9905;OK;Oklahoma;Tulsa
74182;36.1537;-95.9926;OK;Oklahoma;Tulsa
74186;36.1537;-95.9926;OK;Oklahoma;Tulsa
74187;36.1537;-95.9926;OK;Oklahoma;Tulsa
74192;36.1537;-95.9926;OK;Oklahoma;Tulsa
74193;36.1537;-95.9926;OK;Oklahoma;Tulsa
74301;36.680624;-95.215808;OK;Oklahoma;Vinita
74330;36.408638;-95.274183;OK;Oklahoma;Adair
74331;36.631829;-94.910083;OK;Oklahoma;Afton
74332;36.627067;-95.283065;OK;Oklahoma;Big Cabin
74333;36.801316;-95.152508;OK;Oklahoma;Bluejacket
74335;36.979985;-94.855656;OK;Oklahoma;Cardin
74337;36.16206;-95.346228;OK;Oklahoma;Chouteau
74338;36.258371;-94.693192;OK;Oklahoma;Colcord
74339;36.933408;-94.868872;OK;Oklahoma;Commerce
74340;36.476336;-94.984426;OK;Oklahoma;Disney
74342;36.390589;-94.890316;OK;Oklahoma;Eucha
74343;36.736682;-94.819294;OK;Oklahoma;Fairland
74344;36.570511;-94.733459;OK;Oklahoma;Grove
74345;36.5934;-94.7934;OK;Oklahoma;Grove
74346;36.44394;-94.773544;OK;Oklahoma;Jay
74347;36.210902;-94.808223;OK;Oklahoma;Kansas
74349;36.518666;-95.025778;OK;Oklahoma;Ketchum
74350;36.46596;-95.051968;OK;Oklahoma;Langley
74352;36.173388;-95.183472;OK;Oklahoma;Locust Grove
74354;36.878538;-94.867968;OK;Oklahoma;Miami
74355;36.8746;-94.8773;OK;Oklahoma;Miami
74358;36.917278;-94.880861;OK;Oklahoma;North Miami
74359;36.171279;-94.862462;OK;Oklahoma;Oaks
74360;36.971206;-94.846854;OK;Oklahoma;Picher
74361;36.263796;-95.293707;OK;Oklahoma;Pryor
74362;36.3025;-95.3167;OK;Oklahoma;Pryor
74363;36.935086;-94.718667;OK;Oklahoma;Quapaw
74364;36.22331;-94.997216;OK;Oklahoma;Rose
74365;36.332173;-95.087342;OK;Oklahoma;Salina
74366;36.429526;-95.01153;OK;Oklahoma;Spavinaw
74367;36.443572;-95.087476;OK;Oklahoma;Strang
74368;36.195772;-94.865051;OK;Oklahoma;Twin Oaks
74369;36.912782;-95.212607;OK;Oklahoma;Welch
74370;36.782264;-94.700396;OK;Oklahoma;Wyandotte
74401;35.693458;-95.434217;OK;Oklahoma;Muskogee
74402;35.7478;-95.3694;OK;Oklahoma;Muskogee
74403;35.66989;-95.25589;OK;Oklahoma;Muskogee
74421;35.774488;-96.032746;OK;Oklahoma;Beggs
74422;35.653537;-95.693676;OK;Oklahoma;Boynton
74423;35.67636;-95.179022;OK;Oklahoma;Braggs
74425;35.177798;-95.663943;OK;Oklahoma;Canadian
74426;35.413662;-95.610802;OK;Oklahoma;Checotah
74427;35.699211;-94.897894;OK;Oklahoma;Cookson
74428;35.54562;-95.723512;OK;Oklahoma;Council Hill
74429;35.975496;-95.611228;OK;Oklahoma;Coweta
74430;35.133415;-95.660148;OK;Oklahoma;Crowder
74431;35.462516;-95.936014;OK;Oklahoma;Dewar
74432;35.280097;-95.63471;OK;Oklahoma;Eufaula
74434;35.802499;-95.193841;OK;Oklahoma;Fort Gibson
74435;35.532982;-95.088692;OK;Oklahoma;Gore
74436;35.795912;-95.696156;OK;Oklahoma;Haskell
74437;35.445396;-95.974597;OK;Oklahoma;Henryetta
74438;35.529723;-95.759616;OK;Oklahoma;Hitchita
74439;35.88;-95.23;OK;Oklahoma;Braggs
74440;35.281789;-95.307184;OK;Oklahoma;Hoyt
74441;35.968934;-95.142348;OK;Oklahoma;Hulbert
74442;35.138459;-95.763015;OK;Oklahoma;Indianola
74444;36.045767;-94.966824;OK;Oklahoma;Moodys
74445;35.698841;-95.818349;OK;Oklahoma;Morris
74446;35.862842;-95.349452;OK;Oklahoma;Okay
74447;35.64633;-96.032847;OK;Oklahoma;Okmulgee
74450;35.631552;-95.51922;OK;Oklahoma;Oktaha
74451;35.754564;-95.001564;OK;Oklahoma;Park Hill
74452;36.122236;-95.000454;OK;Oklahoma;Peggs
74454;35.85998;-95.48735;OK;Oklahoma;Porter
74455;35.348741;-95.24278;OK;Oklahoma;Porum
74456;35.69814;-96.01092;OK;Oklahoma;Preston
74457;36.008908;-94.795116;OK;Oklahoma;Proctor
74458;35.8921;-95.5928;OK;Oklahoma;Redbird
74459;35.508316;-95.494409;OK;Oklahoma;Rentiesville
74460;35.522512;-95.972856;OK;Oklahoma;Schulter
74461;35.38214;-95.686818;OK;Oklahoma;Stidham
74462;35.304891;-95.080164;OK;Oklahoma;Stigler
74463;35.751934;-95.565978;OK;Oklahoma;Taft
74464;35.961543;-94.953235;OK;Oklahoma;Tahlequah
74465;35.9155;-94.9699;OK;Oklahoma;Tahlequah
74467;35.944632;-95.400775;OK;Oklahoma;Wagoner
74468;35.630838;-95.601134;OK;Oklahoma;Wainwright
74469;35.500718;-95.300565;OK;Oklahoma;Warner
74470;35.518389;-95.147108;OK;Oklahoma;Webbers Falls
74471;35.85643;-94.858806;OK;Oklahoma;Welling
74472;35.250413;-95.227529;OK;Oklahoma;Whitefield
74477;35.9595;-95.3692;OK;Oklahoma;Wagoner
74501;34.95279;-95.799742;OK;Oklahoma;Mcalester
74502;34.9334;-95.7696;OK;Oklahoma;Mcalester
74521;34.651758;-95.092307;OK;Oklahoma;Albion
74522;34.908384;-95.678882;OK;Oklahoma;Alderson
74523;34.331692;-95.645484;OK;Oklahoma;Antlers
74525;34.315698;-96.10691;OK;Oklahoma;Atoka
74528;34.765328;-95.793402;OK;Oklahoma;Blanco
74529;35.0617;-95.5681;OK;Oklahoma;Blocker
74530;34.423208;-96.486597;OK;Oklahoma;Bromide
74531;34.870894;-96.249654;OK;Oklahoma;Calvin
74533;34.219718;-96.21144;OK;Oklahoma;Caney
74534;34.638078;-96.327939;OK;Oklahoma;Centrahoma
74535;34.498043;-96.42456;OK;Oklahoma;Clarita
74536;34.542578;-95.460607;OK;Oklahoma;Clayton
74538;34.59295;-96.224436;OK;Oklahoma;Coalgate
74540;34.550405;-95.74342;OK;Oklahoma;Daisy
74543;34.358546;-95.553425;OK;Oklahoma;Finley
74545;34.872432;-95.468699;OK;Oklahoma;Gowen
74546;34.859593;-95.579578;OK;Oklahoma;Haileyville
74547;34.771206;-95.637108;OK;Oklahoma;Hartshorne
74549;34.593752;-94.89897;OK;Oklahoma;Kiamichi Christian Mission
74552;35.192748;-95.285871;OK;Oklahoma;Kinta
74553;34.74575;-95.96958;OK;Oklahoma;Kiowa
74554;34.925464;-95.721614;OK;Oklahoma;Krebs
74555;34.287194;-95.944633;OK;Oklahoma;Lane
74556;34.476018;-96.18885;OK;Oklahoma;Lehigh
74557;34.341418;-95.640648;OK;Oklahoma;Moyers
74558;34.52778;-95.18338;OK;Oklahoma;Nashoba
74559;34.9286;-95.2131;OK;Oklahoma;Panola
74560;34.66342;-95.822824;OK;Oklahoma;Pittsburg
74561;35.150384;-95.507582;OK;Oklahoma;Quinton
74562;34.320054;-95.312324;OK;Oklahoma;Rattan
74563;34.945463;-95.130647;OK;Oklahoma;Red Oak
74565;34.825827;-95.848206;OK;Oklahoma;Savanna
74567;34.436495;-95.425765;OK;Oklahoma;Snow
74569;34.45847;-95.90636;OK;Oklahoma;Stringtown
74570;34.908722;-96.169347;OK;Oklahoma;Stuart
74571;34.705168;-94.864905;OK;Oklahoma;Talihina
74572;34.54928;-96.427789;OK;Oklahoma;Tupelo
74574;34.731389;-95.263132;OK;Oklahoma;Tuskahoma
74576;34.604685;-95.987106;OK;Oklahoma;Wardville
74577;34.68685;-94.88466;OK;Oklahoma;Whitesboro
74578;34.91855;-95.330773;OK;Oklahoma;Wilburton
74601;36.72426;-97.152464;OK;Oklahoma;Ponca City
74602;36.7067;-97.0855;OK;Oklahoma;Ponca City
74604;36.702457;-96.932755;OK;Oklahoma;Ponca City
74630;36.51379;-97.372227;OK;Oklahoma;Billings
74631;36.796651;-97.301432;OK;Oklahoma;Blackwell
74632;36.939939;-97.336465;OK;Oklahoma;Braman
74633;36.699032;-96.69959;OK;Oklahoma;Burbank
74636;36.803581;-97.507462;OK;Oklahoma;Deer Creek
74637;36.527137;-96.66284;OK;Oklahoma;Fairfax
74640;36.571459;-97.604444;OK;Oklahoma;Hunter
74641;36.842869;-96.855672;OK;Oklahoma;Kaw City
74643;36.704509;-97.552488;OK;Oklahoma;Lamont
74644;36.542081;-97.047645;OK;Oklahoma;Marland
74646;36.81827;-97.426516;OK;Oklahoma;Nardin
74647;36.904997;-96.989166;OK;Oklahoma;Newkirk
74650;36.523892;-96.857695;OK;Oklahoma;Ralston
74651;36.475826;-97.157373;OK;Oklahoma;Red Rock
74652;36.869063;-96.602151;OK;Oklahoma;Shidler
74653;36.673443;-97.325996;OK;Oklahoma;Tonkawa
74701;34.012251;-96.405112;OK;Oklahoma;Durant
74702;33.9911;-96.3737;OK;Oklahoma;Durant
74720;33.838722;-96.364454;OK;Oklahoma;Achille
74721;33.888344;-96.18316;OK;Oklahoma;Albany
74722;34.424639;-94.94712;OK;Oklahoma;Battiest
74723;33.979856;-95.971044;OK;Oklahoma;Bennington
74724;34.32601;-94.830639;OK;Oklahoma;Bethel
74726;33.973183;-96.186206;OK;Oklahoma;Bokchito
74727;34.012553;-95.767858;OK;Oklahoma;Boswell
74728;34.080373;-94.763551;OK;Oklahoma;Broken Bow
74729;34.124744;-96.23376;OK;Oklahoma;Caddo
74730;33.907418;-96.401956;OK;Oklahoma;Calera
74731;33.878678;-96.580334;OK;Oklahoma;Cartwright
74733;33.831467;-96.470357;OK;Oklahoma;Colbert
74734;34.06284;-94.589748;OK;Oklahoma;Eagletown
74735;34.029442;-95.266842;OK;Oklahoma;Fort Towson
74736;33.918037;-94.930242;OK;Oklahoma;Garvin
74737;34.030155;-94.902119;OK;Oklahoma;Golden
74738;33.912756;-95.465664;OK;Oklahoma;Grant
74740;33.787077;-94.603367;OK;Oklahoma;Haworth
74741;33.784494;-96.284136;OK;Oklahoma;Hendrix
74743;34.033289;-95.511035;OK;Oklahoma;Hugo
74745;33.830616;-94.792863;OK;Oklahoma;Idabel
74747;33.772977;-96.355606;OK;Oklahoma;Kemp
74748;34.179119;-96.479874;OK;Oklahoma;Kenefic
74750;33.99316;-95.000205;OK;Oklahoma;Millerton
74752;34.3965;-95.0114;OK;Oklahoma;Pickens
74753;33.916484;-96.54646;OK;Oklahoma;Platter
74754;34.193936;-95.078695;OK;Oklahoma;Ringold
74755;34.169372;-95.116684;OK;Oklahoma;Rufe
74756;34.029896;-95.347766;OK;Oklahoma;Sawyer
74759;34.029125;-95.694748;OK;Oklahoma;Soper
74760;34.110705;-95.405934;OK;Oklahoma;Spencerville
74761;33.990114;-95.191329;OK;Oklahoma;Swink
74764;33.983292;-95.04548;OK;Oklahoma;Valliant
